Country,Type,Year,AQI
"Noreikiškės, Lithuania",City,2020,9.7
"Rugsteliskis, Lithuania",City,2020,10.1
"Geleen, Netherlands",City,2020,8.3
"Breda, Netherlands",City,2020,9.1
"Sterlitamak, Russia",City,2020,10.5
"Port Elizabeth, South Africa",City,2020,9.0
"Ulleung, South Korea",City,2020,12.8
"La Línea de la Concepción, Spain",City,2020,11.3
"Lugo, Spain",City,2020,9.4
"Bodio, Switzerland",City,2020,10.5
"Worsley, United Kingdom",City,2020,10.9
"Agoura Hills, USA",City,2020,10.5
"East Foothills, USA",City,2020,10.5
"Oak Park, USA",City,2020,10.5
"Oakley, USA",City,2020,7.525
"Olancha, USA",City,2020,10.5
"Oxnard, USA",City,2020,9.3
"Poway, USA",City,2020,11.2
"Rancho Palos Verdes, USA",City,2020,12.6
"Toro Canyon, USA",City,2020,10.5
"Vine Hill, USA",City,2020,10.5
"Garden City, USA",City,2020,10.5
"Champaign, USA",City,2020,9.4
"Bristow, USA",City,2020,10.5
"Huntingburg, USA",City,2020,10.5
"Perry, USA",City,2020,10.95
"Hopkinsville, USA",City,2020,10.5
"Savage, USA",City,2020,10.125
"Hamilton Township, USA",City,2020,9.8
"Nassau, USA",City,2020,10.5
"Winston-Salem, USA",City,2020,9.1
"Plano, USA",City,2020,10.6
"South Weber, USA",City,2020,9.0
"Blacksburg, USA",City,2020,11.7
"Newport News, USA",City,2020,8.4
"Rafaela, Argentina",City,2020,10.4
"Eisenstadt, Austria",City,2020,10.1
"Stettler, Canada",City,2020,10.4
"Qualicum Beach, Canada",City,2020,12.6
"Montreal, Canada",City,2020,9.5
"Saskatoon, Canada",City,2020,9.3
"Vaulx-en-Velin, France",City,2020,10.7
"Saint-Jean-de-Braye, France",City,2020,8.9
"Douai, France",City,2020,12.0
"Ulm, Germany",City,2020,9.4
"Bamberg, Germany",City,2020,10.3
"Fulda, Germany",City,2020,10.5
"Limburg an der Lahn, Germany",City,2020,10.4
"Gustrow, Germany",City,2020,8.9
"Weimar, Germany",City,2020,9.1
"Paolo VI, Italy",City,2020,10.4
"Amakusa, Japan",City,2020,12.4
"Kashihara, Japan",City,2020,11.1
"Oita, Japan",City,2020,12.0
"Shimonoseki, Japan",City,2020,11.2
"Moerdijk, Netherlands",City,2020,10.4
"Ridderkerk, Netherlands",City,2020,10.0
"Vlaardingen, Netherlands",City,2020,10.4
"Otorohanga, New Zealand",City,2020,10.4
"Ustron, Poland",City,2020,8.8
"Rymanow-Zdroj, Poland",City,2020,11.7
"Dubendorf, Switzerland",City,2020,14.0
"Leeds, USA",City,2020,10.433333333333332
"Mobile, USA",City,2020,10.3
"Fillmore, USA",City,2020,9.9
"Mira Monte, USA",City,2020,10.4
"North Lakeport, USA",City,2020,10.4
"Tehachapi, USA",City,2020,14.6
"Commerce City, USA",City,2020,9.4
"Lewiston, USA",City,2020,10.5
"Naperville, USA",City,2020,9.5
"Des Moines, USA",City,2020,7.2
"Emmetsburg, USA",City,2020,6.4
"Lexington Park, USA",City,2020,10.4
"Oxford Charter Township, USA",City,2020,10.100000000000001
"Billings, USA",City,2020,7.1
"Birney, USA",City,2020,7.9
"Helena, USA",City,2020,6.5
"West Milford, USA",City,2020,9.4
"Chapel Hill, USA",City,2020,8.9
"Beulah, USA",City,2020,4.8
"Oberlin, USA",City,2020,10.4
"Ardmore, USA",City,2020,10.4
"Fort Worth, USA",City,2020,9.3
"East Millcreek, USA",City,2020,10.4
"South Jordan, USA",City,2020,9.1
"Cordoba, Argentina",City,2020,10.3
"Bathurst, Australia",City,2020,8.7
"Cruzeiro do Sul, Brazil",City,2020,12.6
"Manaus, Brazil",City,2020,10.3
"Maple Ridge, Canada",City,2020,10.3
"London, Canada",City,2020,6.7
"Watrous, Canada",City,2020,10.3
"Guangming, China",City,2020,7.5
"Kuntzig, France",City,2020,8.4
"Sainte-Luce, France",City,2020,9.4
"Bordeaux, France",City,2020,9.9
"Talence, France",City,2020,9.7
"Kehl, Germany",City,2020,9.9
"Munich, Germany",City,2020,9.8
"Eisenhuttenstadt, Germany",City,2020,10.4
"Ratingen, Germany",City,2020,10.3
"Lavello, Italy",City,2020,10.3
"Amelia, Italy",City,2020,10.3
"Higashihiroshima, Japan",City,2020,11.3
"Mihara, Japan",City,2020,11.8
"Sumauradori, Japan",City,2020,10.3
"Satsumasendai, Japan",City,2020,12.4
"Mibumatsubaracho, Japan",City,2020,10.3
"Saga, Japan",City,2020,12.2
"Tosu, Japan",City,2020,13.1
"Satte, Japan",City,2020,10.8
"Utsunomiya, Japan",City,2020,11.0
"Anan, Japan",City,2020,10.3
"Amsterdam, Netherlands",City,2020,9.9
"Vecindario, Spain",City,2020,7.8
"Alcalá de Henares, Spain",City,2020,12.4
"Villa del Prado, Spain",City,2020,10.8
"Croydon, United Kingdom",City,2020,9.5
"Lower Stoke, United Kingdom",City,2020,9.6
"Northampton, United Kingdom",City,2020,10.3
"Chepstow, United Kingdom",City,2020,9.5
"Chickasaw, USA",City,2020,10.3
"Brooks, USA",City,2020,15.3
"El Cajon, USA",City,2020,11.6
"Escondido, USA",City,2020,10.3
"Golden Hills, USA",City,2020,10.3
"Malibu, USA",City,2020,11.7
"Golden, USA",City,2020,10.3
"Longmont, USA",City,2020,9.7
"Decatur, USA",City,2020,8.7
"Santa Claus, USA",City,2020,10.3
"Topeka, USA",City,2020,9.3
"Louisville, USA",City,2020,9.1
"Owensboro, USA",City,2020,8.0
"Hillsborough Township, USA",City,2020,9.7
"Glen Cove, USA",City,2020,10.3
"New Paltz, USA",City,2020,10.3
"Archbald, USA",City,2020,10.3
"Dripping Ekurhuleni, USA",City,2020,10.3
"Leander, USA",City,2020,9.1
"Centerville, USA",City,2020,10.025
"North Ogden, USA",City,2020,10.3
"Clarendon, USA",City,2020,10.3
"Illmitz, Austria",City,2020,10.2
"Enns, Austria",City,2020,8.9
"Fort-de-France, France",City,2020,10.2
"Calvados, France",City,2020,8.9
"Ingolstadt, Germany",City,2020,10.6
"Trier, Germany",City,2020,10.1
"Dundrum, Ireland",City,2020,10.2
"Leinster, Ireland",City,2020,10.2
"Maddaloni, Italy",City,2020,10.2
"Fontechiari, Italy",City,2020,8.7
"Daigotakahatacho, Japan",City,2020,10.2
"Yokkaichi, Japan",City,2020,10.2
"Nichinan, Japan",City,2020,12.3
"Bizen, Japan",City,2020,10.8
"Okayama, Japan",City,2020,11.6
"Takeo, Japan",City,2020,13.4
"Sano, Japan",City,2020,10.8
"Koganei, Japan",City,2020,16.2
"Yonago, Japan",City,2020,11.9
"Ta' Xbiex, Malta",City,2020,10.2
"Heer, Netherlands",City,2020,10.2
"Kaiapoi, New Zealand",City,2020,10.0
"Magnitogorsk, Russia",City,2020,13.7
"George, South Africa",City,2020,11.3
"Sevilla, Spain",City,2020,10.2
"Gijon, Spain",City,2020,9.8
"Natahoyo, Spain",City,2020,9.5
"Playa del Ingles, Spain",City,2020,13.1
"Quart de Poblet, Spain",City,2020,11.2
"Frittenden, United Kingdom",City,2020,10.2
"Coachella, USA",City,2020,10.2
"Cobb, USA",City,2020,10.2
"Contra Costa Centre, USA",City,2020,10.2
"Perris, USA",City,2020,11.9
"Potter Valley, USA",City,2020,14.9
"Ridgecrest, USA",City,2020,10.2
"Taft, USA",City,2020,10.2
"Tracy, USA",City,2020,11.4
"Englewood, USA",City,2020,10.2
"Jasper, USA",City,2020,9.079999999999998
"Slidell, USA",City,2020,9.5
"Owings Mills, USA",City,2020,10.2
"Binghamton, USA",City,2020,9.2
"McAlester, USA",City,2020,8.5
"Vida, USA",City,2020,8.45
"Hebron, USA",City,2020,10.2
"Athens, USA",City,2020,8.7
"Gatlinburg, USA",City,2020,10.2
"Texarkana, USA",City,2020,9.7
"Brigham City, USA",City,2020,8.5
"Salem, USA",City,2020,9.0
"Spring City, USA",City,2020,8.0
"Sunnyside, USA",City,2020,11.233333333333334
"Toppenish, USA",City,2020,14.9
"Hinton, Canada",City,2020,6.6
"Houston, Canada",City,2020,8.4
"Fuding, China",City,2020,10.1
"Zhalantun, China",City,2020,10.1
"Ayia Marina, Cyprus",City,2020,9.5
"Viborg, Denmark",City,2020,10.1
"Albertville, France",City,2020,9.1
"Annecy, France",City,2020,9.9
"Viarmes, France",City,2020,8.2
"Tarbes, France",City,2020,10.1
"Marseille, France",City,2020,9.6
"Saint-Henri, France",City,2020,10.1
"Neuenburg, Germany",City,2020,8.9
"Stuttgart, Germany",City,2020,11.0
"Burghausen, Germany",City,2020,10.3
"Kelheim, Germany",City,2020,9.8
"Neu-Ulm, Germany",City,2020,10.0
"Rostock, Germany",City,2020,9.6
"Wolgast, Germany",City,2020,10.1
"Unna, Germany",City,2020,8.7
"Leipzig, Germany",City,2020,9.6
"Burg (bei Magdeburg), Germany",City,2020,9.4
"Itzehoe, Germany",City,2020,9.1
"Vibo Valentia, Italy",City,2020,10.1
"Maccarese, Italy",City,2020,10.1
"Via Lippia, Italy",City,2020,10.1
"Nisshin, Japan",City,2020,10.1
"Itoshima, Japan",City,2020,12.0
"Sasaguri, Japan",City,2020,11.0
"Shioimachi, Japan",City,2020,10.1
"Yame, Japan",City,2020,11.6
"Mizuho, Japan",City,2020,10.125
"Chikusei, Japan",City,2020,10.8
"Toride, Japan",City,2020,11.433333333333335
"Kirishima, Japan",City,2020,12.0
"Terada, Japan",City,2020,10.1
"Goto, Japan",City,2020,11.6
"Iki, Japan",City,2020,11.6
"Nagasaki, Japan",City,2020,11.2
"Kibichūō, Japan",City,2020,10.6
"Hanno, Japan",City,2020,10.8
"Oyama, Japan",City,2020,12.2
"Wakayama, Japan",City,2020,10.3
"Hikari, Japan",City,2020,10.5
"Orahovac, Kosovo",City,2020,22.2
"Tanjong Malim, Malaysia",City,2020,7.9
"Badhoevedorp, Netherlands",City,2020,10.7
"Lillestrom, Norway",City,2020,6.1
"Algeciras, Spain",City,2020,10.1
"Bilbo, Spain",City,2020,9.2
"Gambarogno, Switzerland",City,2020,10.2
"Borehamwood, United Kingdom",City,2020,9.6
"Brinscall, United Kingdom",City,2020,8.7
"El Portal, USA",City,2020,22.9
"Captain Cook, USA",City,2020,6.0
"Ketchum, USA",City,2020,6.3
"Chanute, USA",City,2020,8.8
"Tall Timbers, USA",City,2020,8.3
"Jackson, USA",City,2020,10.1
"West Glacier, USA",City,2020,9.0
"Greenville, USA",City,2020,6.3
"Middle Creek Township, USA",City,2020,8.2
"Lebanon, USA",City,2020,7.6
"Lincoln Beach, USA",City,2020,10.1
"Prineville, USA",City,2020,11.2
"Copper Canyon, USA",City,2020,10.1
"Laredo, USA",City,2020,10.200000000000001
"Pasadena, USA",City,2020,13.425
"Prosper, USA",City,2020,10.1
"Silver Summit, USA",City,2020,10.1
"Burke, USA",City,2020,8.7
"Steyr, Austria",City,2020,9.4
"Santa Branca, Brazil",City,2020,10.0
"Montbeliard, France",City,2020,10.2
"Cayenne, France",City,2020,10.5
"Gap, France",City,2020,9.8
"Aschaffenburg, Germany",City,2020,10.1
"Oberaudorf, Germany",City,2020,10.0
"Weiden in der Oberpfalz, Germany",City,2020,10.3
"Hamburg, Germany",City,2020,9.1
"Mönchengladbach, Germany",City,2020,9.5
"Dornbock, Germany",City,2020,9.3
"Blarney, Ireland",City,2020,10.0
"Bormida-Genepro, Italy",City,2020,10.0
"Quiliano, Italy",City,2020,10.0
"Bormio, Italy",City,2020,10.0
"Piamborno, Italy",City,2020,10.0
"Yotsukaido, Japan",City,2020,10.5
"Fukuoka, Japan",City,2020,11.4
"Itami, Japan",City,2020,10.2
"Joso, Japan",City,2020,10.2
"Takanabe, Japan",City,2020,12.6
"Saiki, Japan",City,2020,11.3
"Osaka, Japan",City,2020,10.7
"Ageo, Japan",City,2020,10.5
"Fujimi, Japan",City,2020,10.5
"Breukelen, Netherlands",City,2020,9.1
"Oviedo, Spain",City,2020,8.8
"Laudio, Spain",City,2020,10.0
"Puerto del Rosario, Spain",City,2020,8.1
"Locarno, Switzerland",City,2020,10.0
"Yilan, Taiwan",City,2020,9.7
"Pendlebury, United Kingdom",City,2020,9.2
"Brentwood, USA",City,2020,14.5
"Huron, USA",City,2020,8.7
"Oceanside, USA",City,2020,10.2
"Idaho City, USA",City,2020,11.3
"Plummer, USA",City,2020,10.9
"Alsip, USA",City,2020,7.8
"Des Plaines, USA",City,2020,8.6
"Hammond, USA",City,2020,9.2
"Osage, USA",City,2020,9.25
"Marrero, USA",City,2020,9.1
"Dearborn, USA",City,2020,9.1
"Dillon, USA",City,2020,8.6
"Armonk, USA",City,2020,9.6
"Katonah, USA",City,2020,10.0
"New York City, USA",City,2020,6.5
"Bismarck, USA",City,2020,5.8
"Copan, USA",City,2020,8.1
"Tahlequah, USA",City,2020,10.0
"Allentown, USA",City,2020,8.3
"Flower Mound, USA",City,2020,9.1
"New Ulm, USA",City,2020,10.2
"Daniel, USA",City,2020,10.0
"North Salt Lake, USA",City,2020,7.9
"Hampton, USA",City,2020,8.1
"Mukwonago, USA",City,2020,9.8
"Oupeye, Belgium",City,2020,9.9
"Hazelton, Canada",City,2020,10.7
"Smithers St Josephs, Canada",City,2020,9.9
"Algoma, Canada",City,2020,9.9
"Gatineau, Canada",City,2020,8.0
"Altay, China",City,2020,11.1
"Grenoble, France",City,2020,10.7
"Villefranche-sur-Saone, France",City,2020,9.5
"Saint-Malo, France",City,2020,9.9
"Dax, France",City,2020,10.4
"Nantes, France",City,2020,9.2
"Fos-sur-Mer, France",City,2020,11.6
"Peillon, France",City,2020,9.9
"Konstanz, Germany",City,2020,9.9
"Augsburg, Germany",City,2020,9.8
"Bremerhaven, Germany",City,2020,9.7
"Wiesbaden, Germany",City,2020,9.2
"Köln, Germany",City,2020,9.4
"Wuppertal, Germany",City,2020,9.4
"Chemnitz, Germany",City,2020,9.2
"Borazjan, Iran",City,2020,10.75
"Shirakawa, Japan",City,2020,9.0
"Hiroshima, Japan",City,2020,10.3
"Amagasaki, Japan",City,2020,10.6
"Kagoshima, Japan",City,2020,12.7
"Suzuka, Japan",City,2020,10.4
"Kawatana, Japan",City,2020,11.0
"Ōmura, Japan",City,2020,11.1
"Togitsu, Japan",City,2020,10.6
"Yao, Japan",City,2020,8.3
"Taku, Japan",City,2020,11.5
"Iruma, Japan",City,2020,10.8
"Minano, Japan",City,2020,10.3
"Sakado, Japan",City,2020,10.6
"Sayama, Japan",City,2020,10.3
"Sōka, Japan",City,2020,10.3
"Tsurugashima, Japan",City,2020,10.2
"Sanyoonoda, Japan",City,2020,10.2
"Kuah, Malaysia",City,2020,10.4
"Hongor, Mongolia",City,2020,9.9
"Beverwijk, Netherlands",City,2020,10.2
"Rotterdam, Netherlands",City,2020,9.5
"Algete, Spain",City,2020,10.5
"Brovary, Ukraine",City,2020,9.9
"Scunthorpe, United Kingdom",City,2020,9.9
"Clear Lake Riviera, USA",City,2020,18.4
"Hemet, USA",City,2020,9.9
"Pittsburg, USA",City,2020,9.9
"San Marcos, USA",City,2020,9.9
"Hayden, USA",City,2020,9.9
"Highlands Ranch, USA",City,2020,9.9
"Trumbull, USA",City,2020,9.9
"Suches, USA",City,2020,9.9
"Moscow, USA",City,2020,9.3
"Grandview, USA",City,2020,9.9
"Rockport, USA",City,2020,9.9
"Baker, USA",City,2020,9.9
"Hudsonville, USA",City,2020,9.9
"Broadus, USA",City,2020,8.6
"Aloha, USA",City,2020,16.0
"Bear Rocks, USA",City,2020,9.9
"Surfside Beach, USA",City,2020,9.9
"Richmond, USA",City,2020,9.25
"Roma, USA",City,2020,9.9
"San Antonio, USA",City,2020,8.9
"American Fork, USA",City,2020,8.5
"Helper, USA",City,2020,9.9
"Virginia Beach, USA",City,2020,9.9
"Racine, USA",City,2020,9.9
"Zellerndorf, Austria",City,2020,8.7
"Chatelet, Belgium",City,2020,7.3
"St. Albert, Canada",City,2020,6.7
"Le Robert, France",City,2020,8.7
"Port-de-Bouc, France",City,2020,9.7
"Alt Zauche-Wusswerk, Germany",City,2020,9.7
"Bremen, Germany",City,2020,9.5
"Koblenz, Germany",City,2020,8.7
"Flensburg, Germany",City,2020,9.1
"Kiel, Germany",City,2020,9.9
"Kuta, Indonesia",City,2020,13.0
"Viggiano, Italy",City,2020,9.8
"La Spezia, Italy",City,2020,9.2
"Aichi, Japan",City,2020,9.8
"Buzen, Japan",City,2020,10.8
"Harima, Japan",City,2020,11.5
"Himeji, Japan",City,2020,11.2
"Joyo, Japan",City,2020,10.3
"Saganoseki, Japan",City,2020,9.8
"Fukaya, Japan",City,2020,10.8
"Kuki, Japan",City,2020,15.4
"Niiza, Japan",City,2020,10.7
"Wako, Japan",City,2020,10.5
"Yashio, Japan",City,2020,10.5
"Shunan, Japan",City,2020,11.3
"Waki, Japan",City,2020,10.2
"Diekirch, Luxembourg",City,2020,7.8
"Puebla, Mexico",City,2020,13.0
"Ourense, Spain",City,2020,8.2
"Bern, Switzerland",City,2020,9.4
"Leigh, United Kingdom",City,2020,9.8
"London, United Kingdom",City,2020,9.6
"Oxford, United Kingdom",City,2020,7.5
"Bangor, United Kingdom",City,2020,8.2
"Crockett, USA",City,2020,12.7
"Inyo, USA",City,2020,9.8
"Mendota, USA",City,2020,13.0
"Tranquillity, USA",City,2020,12.9
"Castle Pines, USA",City,2020,9.8
"Denver, USA",City,2020,8.7
"Fort Collins, USA",City,2020,10.2
"Lyons, USA",City,2020,8.8
"Savannah, USA",City,2020,8.6
"Garden Valley, USA",City,2020,9.5
"Rockford, USA",City,2020,9.4
"Larwill, USA",City,2020,8.766666666666667
"Berlin, USA",City,2020,9.8
"Millers Creek, USA",City,2020,7.9
"Murphy, USA",City,2020,9.8
"Statesville, USA",City,2020,9.8
"Glenpool, USA",City,2020,9.0
"Johnstown, USA",City,2020,8.5
"Lebanon, USA",City,2020,8.433333333333334
"Bountiful, USA",City,2020,9.7
"Erda, USA",City,2020,7.6
"Superior, USA",City,2020,10.55
"Salzburg, Austria",City,2020,9.8
"Grand Forks, Canada",City,2020,12.2
"Mississauga, Canada",City,2020,6.9
"Copenhagen, Denmark",City,2020,9.4
"Marmande, France",City,2020,8.4
"Poitiers, France",City,2020,8.2
"Angers, France",City,2020,8.8
"Le Mans, France",City,2020,8.5
"Aalen, Germany",City,2020,8.1
"Mehring, Germany",City,2020,9.6
"Dallgow-Doeberitz, Germany",City,2020,9.3
"Zittau, Germany",City,2020,10.4
"Aosta, Italy",City,2020,9.7
"Perugia, Italy",City,2020,9.7
"Taishi, Japan",City,2020,9.7
"Futsukaichimachi, Japan",City,2020,9.7
"Yokosuka, Japan",City,2020,10.5
"Murasakino Hananobocho, Japan",City,2020,9.7
"Mitsue, Japan",City,2020,10.7
"Neyagawa, Japan",City,2020,13.266666666666666
"Konosu, Japan",City,2020,10.3
"Naka, Japan",City,2020,9.6
"Otsuki, Japan",City,2020,10.1
"Sarikei, Malaysia",City,2020,7.3
"Montemorelos, Mexico",City,2020,9.7
"De Zilk, Netherlands",City,2020,7.7
"Kjenn, Norway",City,2020,7.3
"Brumunddal, Norway",City,2020,7.1
"Sibiu, Romania",City,2020,9.7
"Alcorcón, Spain",City,2020,10.7
"Bristol, United Kingdom",City,2020,10.2
"Bromley, United Kingdom",City,2020,9.7
"Hatfield, United Kingdom",City,2020,9.3
"Springdale, USA",City,2020,8.2
"Banning, USA",City,2020,9.9
"Diablo, USA",City,2020,9.7
"El Centro, USA",City,2020,11.5
"Keeler, USA",City,2020,9.4
"Ventura, USA",City,2020,10.2
"Aurora, USA",City,2020,8.399999999999999
"Edgewater, USA",City,2020,9.7
"Granby, USA",City,2020,9.7
"Bear, USA",City,2020,7.0
"Paducah, USA",City,2020,8.8
"Chelsea, USA",City,2020,9.7
"Springfield, USA",City,2020,8.5
"New Haven, USA",City,2020,8.2
"Lakeville, USA",City,2020,7.9
"Jersey City, USA",City,2020,10.0
"Otisville, USA",City,2020,9.7
"Glide, USA",City,2020,9.7
"North Charleston, USA",City,2020,9.7
"Vermillion, USA",City,2020,8.149999999999999
"Kingsport, USA",City,2020,6.1
"Lago Vista, USA",City,2020,9.7
"Highland, USA",City,2020,12.899999999999999
"Layton, USA",City,2020,7.4
"Springville, USA",City,2020,8.2
"Unionville, USA",City,2020,9.7
"Ludmilla, Australia",City,2020,6.2
"Spruce Grove, Canada",City,2020,7.2
"Winnipeg, Canada",City,2020,5.7
"Burlington, Canada",City,2020,7.4
"Lorient, France",City,2020,8.5
"Metz, France",City,2020,9.1
"Salon-de-Provence, France",City,2020,8.7
"Karlsruhe, Germany",City,2020,9.1
"Tubingen, Germany",City,2020,9.3
"Kleinwallstadt, Germany",City,2020,9.3
"Raunheim, Germany",City,2020,9.7
"Stralsund, Germany",City,2020,9.3
"Leverkusen, Germany",City,2020,9.1
"Saarbrucken, Germany",City,2020,8.8
"Balassagyarmat, Hungary",City,2020,9.7
"Enniscorthy, Ireland",City,2020,10.4
"Salerno, Italy",City,2020,9.6
"Inazawa, Japan",City,2020,9.7
"Kamagaya, Japan",City,2020,10.6
"Matsudo, Japan",City,2020,12.6
"Ogaki, Japan",City,2020,10.0
"Seki, Japan",City,2020,11.0
"Inami, Japan",City,2020,10.8
"Kobe, Japan",City,2020,10.1
"Izumi, Japan",City,2020,11.2
"Oiso, Japan",City,2020,9.6
"Nabari, Japan",City,2020,10.2
"Saikai, Japan",City,2020,10.4
"Tsushima, Japan",City,2020,11.0
"Tsuyama, Japan",City,2020,10.2
"Mima, Japan",City,2020,11.6
"Cabauw, Netherlands",City,2020,9.3
"Oradea, Romania",City,2020,9.6
"Emmen, Switzerland",City,2020,8.8
"Carnforth, United Kingdom",City,2020,9.6
"North Pole, USA",City,2020,11.733333333333334
"Calabasas, USA",City,2020,9.6
"Corona, USA",City,2020,11.2
"Guerneville, USA",City,2020,15.2
"Lower Lake, USA",City,2020,13.6
"Topanga, USA",City,2020,11.2
"Centennial, USA",City,2020,7.9
"Derby, USA",City,2020,9.6
"Nederland, USA",City,2020,9.6
"French Settlement, USA",City,2020,9.5
"South Portland, USA",City,2020,9.6
"Townsend, USA",City,2020,10.3
"Ypsilanti, USA",City,2020,9.5
"Hattiesburg, USA",City,2020,9.6
"East Missoula, USA",City,2020,8.8
"Lancaster, USA",City,2020,8.1
"Asheville, USA",City,2020,8.2
"Hickory, USA",City,2020,8.0
"Ogden, USA",City,2020,8.4
"Pisgah Forest, USA",City,2020,7.5
"Waldport, USA",City,2020,9.6
"State College, USA",City,2020,7.3
"Baytown, USA",City,2020,9.4
"Boerne, USA",City,2020,9.0
"Elgin, USA",City,2020,9.6
"Midland, USA",City,2020,11.450000000000001
"New Braunfels, USA",City,2020,8.9
"Somerset, USA",City,2020,10.52
"Mapleton, USA",City,2020,7.2
"Sandy, USA",City,2020,7.3
"West Jordan, USA",City,2020,8.4
"Charleston, USA",City,2020,7.3
"Charleroi, Belgium",City,2020,7.9
"Edmonton, Canada",City,2020,6.5
"Gibbons, Canada",City,2020,7.7
"Rennes, France",City,2020,8.5
"Rambouillet, France",City,2020,7.8
"Toulouse, France",City,2020,9.3
"Nice, France",City,2020,9.2
"Ludwigsburg, Germany",City,2020,9.1
"Weil am Rhein, Germany",City,2020,8.7
"Wittenberge, Germany",City,2020,8.8
"Hannover, Germany",City,2020,8.2
"Gohlen, Germany",City,2020,7.9
"Shiroi, Japan",City,2020,9.5
"Yamagata, Japan",City,2020,8.98
"Ono, Japan",City,2020,10.2
"Shimotsuma, Japan",City,2020,9.7
"Miyamotocho, Japan",City,2020,9.5
"Kawaguchi, Japan",City,2020,10.0
"Kumagaya, Japan",City,2020,10.3
"Himi, Japan",City,2020,8.7
"Groningen, Netherlands",City,2020,8.0
"Drammen, Norway",City,2020,7.3
"Fredrikstad, Norway",City,2020,7.0
"Langreo, Spain",City,2020,10.6
"Sondika, Spain",City,2020,9.0
"Arrecife, Spain",City,2020,9.5
"Lomo de Arico, Spain",City,2020,9.9
"Binningen, Switzerland",City,2020,10.1
"Hope Valley, United Kingdom",City,2020,9.5
"Decatur, USA",City,2020,7.7
"Boyes Hot Ekurhuleni, USA",City,2020,9.5
"Carpinteria, USA",City,2020,11.3
"Hidden Meadows, USA",City,2020,9.5
"Hidden Valley Lake, USA",City,2020,7.6
"Milpitas, USA",City,2020,13.8
"Noe Valley, USA",City,2020,9.5
"Black Forest, USA",City,2020,9.5
"Walden, USA",City,2020,9.5
"Fernandina Beach, USA",City,2020,9.5
"Anderson, USA",City,2020,8.6
"Cape Elizabeth, USA",City,2020,9.5
"Blaine, USA",City,2020,8.1
"Redmond, USA",City,2020,16.7
"Erie, USA",City,2020,7.1
"Marcus Hook, USA",City,2020,8.5
"Plymouth Meeting, USA",City,2020,7.5
"Columbia, USA",City,2020,7.8
"Spicewood, USA",City,2020,8.4
"Cottonwood Heights, USA",City,2020,8.2
"Holladay, USA",City,2020,7.6
"Provo, USA",City,2020,7.7
"Berkeley Ekurhuleni, USA",City,2020,9.5
"Milwaukee, USA",City,2020,8.1
"Washburn, USA",City,2020,9.5
